,thermoreg_reading,enzyme_activity_index,dual_lobe_signal,stress_variability,habitat_zone,activity_score,fasting_flag,health_outcome,thermoreg_reading_fahrenheit
4441,32.9,,1.1,1.8,c1,4.0,0.0,1,12.575753035268654
4442,49.900000000000006,119.0,5.6000000000000005,7.300000000000001,,1.0,1.0,1,
4443,42.0,91.0,3.0,-3.0,c1,3.0,0.0,1,22.81763037093421
4444,51.0,87.0,2.5,,c1,1.0,0.0,1,32.91176349637937
4445,41.5,130.0,4.5,1.6,c1,5.0,1.0,1,22.30037277757463
4446,53.6,94.0,2.1,2.9000000000000004,c3,3.0,0.0,0,35.8182332370967
4447,50.3,121.0,6.300000000000001,10.2,c1,2.0,,0,32.17394681300651
4448,61.400000000000006,118.0,4.800000000000001,-6.300000000000001,c1,1.0,1.0,0,44.60329325193197
4449,50.2,99.0,4.9,7.9,c2,2.0,1.0,0,32.0606108069146
4450,44.0,108.0,-1.1,-3.1,c3,2.0,,0,25.082214755346804
4451,48.2,139.0,6.5,0.4,c2,5.0,1.0,1,
4452,39.400000000000006,90.0,-0.5,-3.9,c3,5.0,,0,19.901872426849412
4453,53.400000000000006,93.0,5.2,-1.4,c3,3.0,0.0,0,35.65523529234896
4454,54.900000000000006,148.0,4.9,4.800000000000001,c4,5.0,1.0,0,37.30865221683745
4455,69.9,147.0,3.9,-2.6,c3,4.0,1.0,0,54.22276433023536
4456,45.2,97.0,2.2,5.4,c3,4.0,1.0,0,26.40347608456036
4457,48.0,124.0,0.1,1.4,,2.0,1.0,0,
4458,45.6,101.0,6.300000000000001,4.9,c5,4.0,1.0,1,26.81817328005605
4459,51.900000000000006,169.0,2.6,-8.0,c4,,0.0,1,33.90902331018102
4460,53.2,106.0,2.9000000000000004,-4.7,c2,4.0,0.0,1,35.43521481031652
4461,49.7,131.0,5.9,3.2,c2,3.0,1.0,1,31.5196264001434
4462,,127.0,-1.4,-3.0,c1,1.0,,1,41.77693325185729
4463,45.2,104.0,1.5,3.7,c5,2.0,0.0,1,26.447184466207
4464,58.1,104.0,0.1,-13.9,c1,4.0,1.0,0,40.87556643101641
4465,54.5,98.0,3.1,-2.1,c2,1.0,0.0,1,36.846480682769744
4466,50.1,114.0,,8.0,c1,3.0,1.0,0,31.89173072090948
4467,47.6,73.0,6.0,2.2,c1,4.0,0.0,1,
4468,69.60000000000001,118.0,4.1000000000000005,-0.0,c2,5.0,1.0,0,53.840009828582325
4469,43.6,90.0,-3.7,-11.7,c2,4.0,0.0,0,24.646922143321284
4470,52.5,138.0,0.7000000000000001,3.5,c1,3.0,1.0,0,34.68139859271573
4471,44.2,92.0,-1.4,-4.9,c1,2.0,1.0,0,25.248028367820808
4472,64.5,126.0,-1.6,1.6,c3,4.0,1.0,0,48.07058673759175
4473,57.3,84.0,1.6,6.0,c3,4.0,0.0,0,39.981436959192834
4474,44.7,137.0,4.6000000000000005,8.0,c3,3.0,0.0,0,25.894851090429704
4475,54.3,137.0,5.2,2.8000000000000003,c5,5.0,0.0,1,36.61335494088105
4476,52.2,137.0,-1.0,-4.5,c1,2.0,0.0,1,34.319261491489
4477,46.0,54.0,2.0,-2.2,c2,3.0,0.0,0,
4478,,120.0,4.0,10.2,c2,4.0,0.0,0,
4479,53.3,80.0,1.1,-1.6,c1,5.0,1.0,1,35.50374851993969
4480,51.900000000000006,124.0,4.800000000000001,7.1000000000000005,c4,3.0,1.0,0,33.94128842497357
4481,,109.0,1.8,2.0,c1,3.0,1.0,1,31.62272259881904
4482,53.6,120.0,5.300000000000001,1.3,c2,5.0,,0,
4483,52.0,84.0,3.2,0.1,c1,3.0,0.0,1,
4484,50.6,73.0,-0.9,2.7,c2,1.0,1.0,1,32.53183999722516
4485,,74.0,1.5,-0.2,c3,3.0,0.0,0,26.23085675611193
4486,63.7,132.0,3.8,-0.2,c3,3.0,0.0,0,47.243896166862434
4487,41.8,80.0,1.2000000000000002,-4.0,c3,,1.0,0,
4488,53.6,113.0,,5.5,c1,1.0,0.0,1,35.84872596991771
4489,,68.0,5.6000000000000005,1.1,c1,3.0,1.0,1,29.117833319287104
4490,64.2,124.0,1.6,2.3000000000000003,c3,3.0,0.0,0,47.8359254250437
4491,42.900000000000006,126.0,6.4,,c1,4.0,0.0,0,
4492,44.3,99.0,4.5,4.5,c2,2.0,0.0,1,25.38263064415701
4493,42.400000000000006,98.0,-0.9,5.2,c4,4.0,1.0,0,23.27163743064357
4494,52.7,116.0,3.0,-2.0,c2,4.0,1.0,1,34.911185458555494
4495,,68.0,2.5,3.5,c2,1.0,1.0,0,19.642544063882223
4496,46.3,,5.5,8.5,c5,4.0,0.0,1,
4497,32.9,81.0,1.8,5.800000000000001,c4,3.0,1.0,1,
4498,52.1,108.0,-4.5,-0.1,c1,3.0,0.0,1,34.163792187152815
4499,46.2,112.0,6.1000000000000005,3.8,c4,4.0,0.0,1,
4500,38.2,106.0,4.1000000000000005,5.7,c2,1.0,1.0,1,18.607489304613324
4501,58.8,81.0,1.6,-4.6000000000000005,c3,2.0,1.0,0,41.77048462676653
4502,39.7,84.0,2.6,7.4,c2,5.0,1.0,1,20.230997914535543
4503,56.5,171.0,3.7,-2.4000000000000004,c5,1.0,1.0,1,39.17249321025394
4504,44.5,136.0,1.5,5.0,c3,,0.0,0,25.69063258410976
4505,63.0,119.0,7.2,9.1,c2,3.0,1.0,0,46.41414240105883
4506,56.2,130.0,5.0,7.2,c2,1.0,0.0,0,
4507,42.1,78.0,4.3,10.9,c1,2.0,1.0,0,22.927569162133747
4508,42.8,98.0,6.800000000000001,8.8,,1.0,0.0,0,
4509,55.0,96.0,2.6,-5.0,c2,4.0,0.0,1,37.44972684701879
4510,,84.0,4.2,4.6000000000000005,c2,2.0,1.0,1,29.6385968236085
4511,48.8,82.0,7.2,-3.3000000000000003,c3,3.0,1.0,0,30.47591743680771
4512,60.3,163.0,-2.8000000000000003,-4.5,c3,5.0,1.0,1,43.450149755948885
4513,44.2,77.0,,-7.300000000000001,c1,5.0,0.0,0,25.26180013967039
4514,50.900000000000006,132.0,5.5,5.9,c1,4.0,0.0,0,
4515,57.8,102.0,,0.3,c1,3.0,0.0,1,40.59165014287076
4516,,97.0,-3.5,-8.0,c2,1.0,0.0,1,
4517,48.900000000000006,109.0,-2.4000000000000004,-1.5,c2,2.0,1.0,1,30.563485992313947
4518,47.8,61.0,0.2,3.6,c1,2.0,1.0,1,29.399847072326075
4519,36.2,95.0,4.2,2.1,c1,5.0,0.0,1,16.350660837311615
4520,41.7,82.0,3.0,10.9,c1,4.0,0.0,1,22.49379506601324
4521,52.7,90.0,4.3,0.7000000000000001,c2,2.0,1.0,1,
4522,49.1,78.0,-0.0,1.2000000000000002,c5,3.0,0.0,1,30.759060299519877
4523,50.8,155.0,6.7,5.7,c4,2.0,0.0,0,32.674343707096035
4524,58.5,113.0,-0.3,-3.3000000000000003,c2,3.0,0.0,1,41.35328248670655
4525,40.7,82.0,0.2,4.1000000000000005,c2,1.0,0.0,0,21.31409201843953
4526,48.3,121.0,-3.1,-8.1,c2,4.0,0.0,0,29.87437727990615
4527,51.7,80.0,2.7,-8.1,c1,3.0,0.0,0,33.69839867070096
4528,44.5,121.0,3.9,1.3,c4,3.0,1.0,0,25.66256056182936
4529,,119.0,-0.4,-3.0,c1,,0.0,0,44.88329402534676
4530,57.400000000000006,75.0,0.8,3.6,c2,3.0,0.0,1,40.17728121451833
4531,52.5,90.0,2.3000000000000003,-4.9,c4,3.0,1.0,1,34.6111999437988
4532,64.5,95.0,1.2000000000000002,1.7000000000000002,c1,1.0,0.0,0,
4533,38.2,82.0,1.0,1.0,c2,1.0,1.0,1,18.50994248350872
4534,50.1,79.0,1.2000000000000002,0.8,c4,3.0,,1,31.930463470048863
4535,53.1,81.0,0.2,3.0,c1,3.0,0.0,1,
4536,42.8,96.0,1.6,-0.3,c5,3.0,0.0,1,23.7690045788547
4537,52.6,106.0,4.6000000000000005,2.7,c1,5.0,1.0,1,34.706430876359555
4538,41.3,118.0,-3.9,-3.1,c3,5.0,,1,22.040757555909096
4539,55.7,141.0,-2.2,-3.9,,4.0,1.0,1,38.21501586446828
4540,58.6,116.0,3.2,-4.5,c2,1.0,0.0,0,
4541,52.3,118.0,-0.8,-4.0,c1,2.0,1.0,1,34.45100061015496
4542,35.300000000000004,37.0,4.9,1.5,c3,4.0,0.0,0,
4543,42.400000000000006,,-2.2,-5.9,c3,5.0,1.0,0,
4544,,119.0,5.7,2.0,c2,5.0,,1,37.08239002891845
4545,,126.0,-0.8,-1.6,c5,4.0,0.0,1,32.19078779161129
4546,28.6,56.0,5.800000000000001,2.3000000000000003,c4,4.0,1.0,0,
4547,60.1,109.0,5.1000000000000005,6.4,c3,2.0,,0,43.185473454814165
4548,51.3,94.0,3.5,5.2,c3,2.0,1.0,0,33.22990855628449
4549,43.6,128.0,4.6000000000000005,-7.6,c1,,1.0,0,
4550,58.1,,,-8.200000000000001,c1,2.0,1.0,1,40.954600378099975
4551,44.7,51.0,-0.8,-12.5,c1,4.0,1.0,0,25.90213988383791
4552,44.6,108.0,5.1000000000000005,1.7000000000000002,c2,2.0,0.0,0,25.80393094156207
4553,53.0,93.0,3.2,-0.2,c1,4.0,0.0,1,35.22517385912633
4554,64.4,154.0,-0.8,-1.6,c1,,1.0,0,48.02934613318065
4555,63.2,137.0,1.7000000000000002,3.4000000000000004,c2,5.0,0.0,0,46.61228460175597
4556,53.0,139.0,5.2,2.8000000000000003,c1,5.0,1.0,0,35.23740349013696
4557,53.900000000000006,322.92854830470964,4.9,0.1,c1,4.0,1.0,1,36.16147092965288
4558,56.5,136.0,5.300000000000001,3.0,c3,4.0,1.0,0,
4559,40.1,114.0,3.4000000000000004,-0.7000000000000001,c1,4.0,0.0,1,20.687146921675858
4560,55.3,131.0,-0.4,-8.200000000000001,c2,2.0,1.0,1,
4561,44.3,72.0,4.2,6.2,c4,4.0,0.0,1,25.39333878670825
4562,52.7,74.0,-2.2,-1.7000000000000002,c2,5.0,1.0,1,
4563,48.3,75.0,-0.4,4.2,c1,3.0,,1,29.952791351533964
4564,54.2,127.0,4.6000000000000005,-2.9000000000000004,c3,1.0,,0,36.51087494402793
4565,51.1,42.0,2.2,-6.6000000000000005,c3,2.0,0.0,0,33.06293118505814
4566,25.6,59.0,-1.6,-7.0,c3,1.0,0.0,0,4.342727562608303
4567,51.6,96.0,5.9,,c2,3.0,0.0,1,33.610025405346626
4568,55.3,142.0,-2.6,-0.3,c3,4.0,1.0,1,37.779376570693366
4569,53.7,103.0,-1.8,-2.0,c2,1.0,1.0,1,
4570,49.3,89.0,3.9,2.4000000000000004,c1,3.0,0.0,1,31.076726484122783
4571,63.3,158.0,3.2,4.800000000000001,c3,,1.0,0,46.77945522737365
4572,52.7,102.0,0.6000000000000001,-3.0,c1,5.0,1.0,1,34.80235816209495
4573,53.7,99.0,,0.8,c3,2.0,1.0,0,35.93905970173795
4574,58.5,101.0,6.9,12.8,c4,3.0,1.0,0,
4575,53.1,113.0,-0.9,-6.9,c2,1.0,1.0,1,35.26333699726939
4576,43.0,79.0,4.1000000000000005,0.9,c1,2.0,1.0,1,23.91784021927217
4577,30.6,59.0,0.5,-7.0,c3,2.0,0.0,0,10.0549632759834
4578,46.3,133.0,4.9,-1.4,,2.0,0.0,0,27.705911881837267
4579,56.2,112.0,0.8,0.8,c1,1.0,0.0,0,38.84850973293005
4580,47.3,84.0,-2.1,-10.6,c3,2.0,0.0,0,
4581,56.6,84.0,-0.6000000000000001,-5.4,c1,1.0,0.0,1,39.210605350535566
4582,51.3,108.0,6.5,8.5,c4,5.0,1.0,0,33.338553583282454
4583,60.5,103.0,5.4,4.1000000000000005,c1,5.0,1.0,0,43.59259463235966
4584,47.8,86.0,4.0,5.2,c3,5.0,1.0,0,29.34304963591405
4585,53.900000000000006,84.0,0.0,-7.1000000000000005,,1.0,0.0,1,36.20853343910919
4586,54.2,113.0,-2.0,-3.0,c2,2.0,,1,36.55296558081823
4587,62.2,86.0,5.7,11.4,c4,3.0,1.0,0,45.514416853680736
4588,36.5,88.0,-0.0,-4.4,c4,2.0,0.0,0,
4589,46.5,79.0,5.2,0.9,c1,4.0,0.0,1,27.874325529021583
4590,57.0,131.0,0.8,1.6,c1,4.0,1.0,1,39.63664494849654
4591,,134.0,4.0,-1.9,c3,2.0,1.0,0,45.91306831800783
4592,52.1,106.0,5.4,6.2,c1,1.0,0.0,0,34.160643613778724
4593,47.8,119.0,0.5,-8.8,c1,3.0,0.0,0,
4594,56.2,153.0,-1.7000000000000002,-13.4,c1,4.0,0.0,1,38.81406531807
4595,57.1,146.0,6.1000000000000005,5.1000000000000005,c1,3.0,1.0,0,
4596,47.3,60.0,0.7000000000000001,-5.2,c3,2.0,0.0,0,28.76304489199423
4597,52.8,89.0,5.5,0.8,c1,3.0,0.0,1,34.97276580959792
4598,-19.718673502173157,103.0,3.0,4.7,,3.0,0.0,0,
4599,,143.0,1.3,2.2,c5,4.0,1.0,0,
4600,56.1,96.0,5.300000000000001,-2.2,c1,3.0,0.0,1,38.68344463311763
4601,50.5,86.0,-2.3000000000000003,-1.4,c1,4.0,1.0,1,
4602,49.7,80.0,5.5,1.9,c2,2.0,0.0,1,31.513323415658824
4603,54.6,116.0,3.3000000000000003,3.1,c4,1.0,0.0,0,37.01656901474261
4604,49.2,116.0,3.6,1.4,c4,4.0,1.0,1,30.958944417684947
4605,51.7,70.0,-0.5,-8.4,c1,5.0,1.0,0,33.7067644912015
4606,41.7,72.0,-0.5,-5.1000000000000005,c3,5.0,1.0,0,
4607,60.5,,-1.2000000000000002,-12.9,c2,4.0,0.0,0,43.67351476842043
4608,41.0,21.0,-1.0,-1.7000000000000002,c2,4.0,1.0,0,21.73833745566189
4609,46.7,108.0,4.5,4.0,c2,2.0,,1,28.11099415592289
4610,50.900000000000006,110.0,2.5,-2.4000000000000004,c1,5.0,0.0,1,32.878339347666326
4611,66.10000000000001,132.0,1.8,-0.6000000000000001,c4,3.0,0.0,0,49.91888191899775
4612,46.8,,-3.9,-9.2,c2,4.0,0.0,1,28.195853136329053
4613,44.8,46.0,1.2000000000000002,4.7,c2,3.0,0.0,0,26.00585767435643
4614,45.8,37.0,-0.6000000000000001,-7.6,c3,5.0,0.0,0,27.042647743995857
4615,63.400000000000006,92.0,-1.0,-3.8,c2,4.0,0.0,1,46.93007450850181
4616,27.6,5.0,3.2,-4.3,c4,2.0,0.0,0,
4617,42.1,70.0,2.7,1.7000000000000002,c1,5.0,1.0,1,22.97535789066272
4618,72.0,153.0,5.300000000000001,7.4,c1,2.0,0.0,0,56.58159838243596
4619,54.900000000000006,116.0,-0.4,-10.8,c2,2.0,,1,37.31793866142473
4620,41.3,113.0,3.3000000000000003,4.0,c1,2.0,1.0,1,22.04613545594702
4621,49.8,110.0,5.7,10.3,c1,2.0,1.0,0,31.62273816042705
4622,50.7,90.0,7.300000000000001,5.300000000000001,c1,4.0,0.0,1,32.60709109461075
4623,56.900000000000006,98.0,1.5,-3.1,c3,3.0,0.0,1,39.61512721315045
4624,64.9,137.0,0.2,-1.6,c5,5.0,,0,48.555518025403074
4625,53.3,64.0,-1.1,-4.800000000000001,c3,2.0,1.0,0,
4626,45.8,7.0,4.800000000000001,10.9,c3,,1.0,1,27.141905272883356
4627,,122.0,4.3,5.7,c4,4.0,1.0,0,39.08375997888384
4628,44.6,97.0,0.9,3.0,c4,2.0,0.0,1,25.71572572823425
4629,41.900000000000006,129.0,-0.1,7.4,c1,1.0,0.0,0,22.69996253609873
4630,36.1,95.0,3.4000000000000004,7.1000000000000005,c1,1.0,1.0,1,16.160820152391995
4631,37.6,259.3431893338226,0.2,-2.0,c3,2.0,0.0,0,17.91384444949639
4632,43.0,80.0,0.6000000000000001,-1.0,c5,,0.0,1,23.93199359488155
4633,40.7,63.0,0.4,8.700000000000001,c4,1.0,0.0,1,21.399892090692163
4634,52.7,97.0,3.5,-1.7000000000000002,c1,4.0,1.0,1,
4635,40.6,110.0,-2.3000000000000003,-4.4,c4,4.0,0.0,1,21.20538356758368
4636,25.0,,2.9000000000000004,-3.3000000000000003,c1,4.0,0.0,0,3.707003281777304
4637,41.8,,3.4000000000000004,-6.300000000000001,c2,3.0,0.0,0,22.60479402869481
4638,46.400000000000006,97.0,5.5,-0.5,c4,3.0,0.0,0,27.753263170507225
4639,45.3,68.0,5.7,-0.3,c2,5.0,1.0,1,26.550954609152317
4640,62.3,152.0,,-2.4000000000000004,c3,1.0,0.0,0,45.675722113782655
4641,45.2,121.0,4.7,5.1000000000000005,c1,4.0,1.0,1,26.47811696639765
4642,57.2,117.0,3.3000000000000003,1.2000000000000002,c5,2.0,0.0,1,39.92831116879278
4643,50.0,115.0,-5.6000000000000005,,c1,4.0,1.0,1,
4644,49.8,113.0,1.8,0.6000000000000001,c3,3.0,0.0,0,31.61925746894661
4645,43.5,77.0,5.2,3.7,c1,1.0,0.0,1,24.48157740036767
4646,49.7,93.0,1.3,-1.7000000000000002,c1,4.0,0.0,1,31.470956135773097
4647,44.0,66.0,4.800000000000001,10.8,c1,1.0,0.0,0,25.114134857923247
4648,51.5,96.0,1.4,-2.1,,4.0,1.0,1,
4649,48.3,125.0,-0.9,1.5,c1,3.0,1.0,1,29.873753306386806
4650,42.6,110.0,5.2,-2.1,c1,2.0,0.0,1,23.4983486012756
4651,58.1,129.0,5.300000000000001,2.0,c4,3.0,0.0,0,
4652,53.6,132.0,3.4000000000000004,9.9,c1,3.0,0.0,0,35.84156432019283
4653,46.6,85.0,5.7,6.300000000000001,c3,2.0,0.0,0,27.967435392719764
4654,51.3,71.0,2.5,-5.300000000000001,c3,4.0,0.0,0,33.30943742331779
4655,49.5,95.0,-0.7000000000000001,-6.6000000000000005,c4,1.0,0.0,0,31.245597306482328
4656,43.2,87.0,,,c2,1.0,1.0,0,24.19168156463053
4657,50.7,,-0.5,-1.7000000000000002,c1,2.0,1.0,1,32.63446606119047
4658,45.2,106.0,-1.4,-4.0,c1,5.0,0.0,1,
4659,42.6,115.0,4.7,-0.8,c1,2.0,,1,23.49559547941911
4660,37.2,24.0,2.5,-0.8,c2,4.0,1.0,0,
4661,47.3,74.0,3.8,7.7,c2,4.0,0.0,1,28.77253381815233
4662,54.7,106.0,4.3,-0.8,c3,3.0,0.0,0,37.10273593625351
4663,44.6,104.0,0.5,-3.8,c4,3.0,0.0,0,
4664,70.3,191.0,-1.2000000000000002,-0.1,c4,2.0,0.0,0,54.68637822942173
4665,57.2,86.0,4.6000000000000005,-2.0,c1,2.0,0.0,1,39.97117088287459
4666,60.6,179.30178846746549,4.7,-1.4,c3,4.0,0.0,0,43.7389711939443
4667,56.5,100.0,2.1,0.2,c1,3.0,0.0,1,39.15718710866383
4668,65.0,105.0,-2.9000000000000004,-4.0,c4,2.0,1.0,1,48.67578477444715
4669,43.900000000000006,66.0,-4.2,-8.700000000000001,c2,2.0,,0,24.91698214874712
4670,29.700000000000003,67.0,0.1,0.5,c3,1.0,1.0,0,8.953363529072405
4671,46.6,121.0,6.1000000000000005,,c3,1.0,0.0,0,27.98486952482405
4672,54.6,111.0,4.3,-6.2,c2,3.0,0.0,0,37.02396717992784
4673,,79.0,0.7000000000000001,2.3000000000000003,c2,5.0,0.0,1,33.363652745731805
4674,52.400000000000006,99.0,0.5,-3.6,c5,5.0,1.0,1,34.47925349871005
4675,60.7,90.0,2.7,4.1000000000000005,c1,1.0,0.0,0,43.88819002402885
4676,53.2,132.0,-0.0,7.2,c3,3.0,0.0,0,35.438518170162496
4677,56.6,,2.0,-0.1,c2,2.0,1.0,0,39.1902163483192
4678,42.6,45.0,5.4,0.4,c1,3.0,0.0,1,23.54393532332517
4679,41.400000000000006,92.0,,1.4,c2,1.0,0.0,1,
4680,,101.0,-1.3,-6.300000000000001,c1,3.0,0.0,1,46.527025307220384
4681,51.0,103.0,0.5,6.9,c2,3.0,0.0,0,32.90811381632361
4682,45.2,90.0,3.8,-0.2,c1,3.0,0.0,1,26.390937348984785
4683,45.2,56.0,,-8.200000000000001,c3,2.0,0.0,0,26.407449558075932
4684,45.0,124.0,2.9000000000000004,10.9,c2,3.0,0.0,0,
4685,44.5,87.0,-2.5,-2.2,c1,2.0,1.0,1,25.619368810587424
4686,,70.0,0.4,5.6000000000000005,c3,3.0,0.0,0,
4687,38.1,83.0,3.3000000000000003,1.2000000000000002,c5,5.0,0.0,1,18.496216380015422
4688,48.6,74.0,-1.1,-3.0,c1,1.0,1.0,0,30.24496060111023
4689,45.400000000000006,87.0,0.7000000000000001,-13.4,c2,2.0,0.0,0,26.663667167116404
4690,59.0,233.3211993686127,1.7000000000000002,4.1000000000000005,c4,3.0,1.0,1,41.964433568989655
4691,52.5,41.0,4.4,3.9,c1,3.0,0.0,1,
4692,52.3,78.0,-3.3000000000000003,-4.9,,3.0,0.0,1,
4693,44.2,76.0,1.2000000000000002,1.9,c5,4.0,1.0,1,25.311916332009943
4694,49.2,51.0,1.1,-0.5,,4.0,0.0,1,30.91074425798022
4695,53.0,92.0,0.5,-5.1000000000000005,c2,3.0,,1,35.24900993268297
4696,,96.0,-2.0,-1.8,c5,2.0,1.0,1,
4697,49.400000000000006,97.0,1.4,-1.2000000000000002,c1,2.0,0.0,1,31.15497356133471
4698,58.8,132.0,6.300000000000001,7.1000000000000005,c1,4.0,0.0,0,41.71211401391788
4699,50.2,147.0,-0.8,-3.5,c1,3.0,1.0,1,32.07190378017148
4700,56.5,123.0,2.5,-1.4,c3,2.0,1.0,0,39.13562406665912
4701,46.2,67.0,-2.7,-6.300000000000001,c3,4.0,0.0,0,27.59133012269765
4702,35.7,94.0,6.800000000000001,0.6000000000000001,c4,3.0,0.0,1,15.686704700882224
4703,52.3,142.0,-2.7,-6.2,c1,3.0,0.0,1,34.415230892166704
4704,56.0,80.0,5.2,4.800000000000001,c2,1.0,1.0,1,
4705,54.8,79.0,-1.3,-5.9,c3,5.0,1.0,1,
4706,53.5,68.0,4.800000000000001,-2.4000000000000004,c1,4.0,0.0,1,35.79967995293696
4707,47.400000000000006,80.0,4.9,,c4,4.0,,1,28.86271730640512
4708,43.7,100.0,4.4,1.7000000000000002,c1,2.0,1.0,1,
4709,54.6,148.0,-2.5,-0.5,c1,3.0,0.0,1,
4710,53.6,130.0,3.9,0.9,c1,5.0,1.0,1,35.838026745784475
4711,45.7,103.0,-3.9,-7.4,c3,5.0,0.0,0,
4712,59.0,117.0,-0.3,-9.3,c3,,0.0,0,41.98481770272851
4713,43.1,,-1.2000000000000002,-7.4,c4,1.0,0.0,0,24.05421036907159
4714,45.5,105.0,5.6000000000000005,-0.4,c3,3.0,1.0,0,26.748289590880635
4715,63.3,158.0,-3.9,-3.8,c4,2.0,0.0,0,46.727826911074985
4716,57.1,112.0,4.9,2.2,c2,2.0,0.0,0,39.817237439605215
4717,47.3,103.0,4.9,-1.6,c4,3.0,0.0,0,28.7779162469808
4718,52.5,93.0,-0.2,-13.5,c4,1.0,1.0,0,34.58642638679196
4719,51.400000000000006,106.0,-4.3,-3.4000000000000004,c2,4.0,1.0,1,
4720,28.200000000000003,56.0,5.6000000000000005,7.0,c1,2.0,0.0,1,7.289475215203595
4721,42.900000000000006,56.0,-1.4,1.3,c5,1.0,0.0,1,23.84173445473957
4722,49.8,123.0,2.1,-3.8,c2,,0.0,1,
4723,47.3,136.0,0.5,3.1,c3,3.0,1.0,0,28.790496710966245
4724,52.1,103.0,5.300000000000001,5.4,c2,5.0,0.0,1,34.223923083473785
4725,,125.0,,-1.4,c2,1.0,1.0,1,42.16534081653128
4726,47.6,119.0,-2.8000000000000003,-6.6000000000000005,c2,3.0,1.0,1,29.10617793811465
4727,121.01867350217316,82.0,-0.0,-2.2,c2,3.0,1.0,0,
4728,52.8,110.0,0.8,6.9,c2,,1.0,0,34.92366492659941
4729,47.5,90.0,3.1,,c4,2.0,0.0,0,29.060389997889768
4730,,,4.9,2.5,c2,3.0,0.0,1,30.59542849260288
4731,47.8,111.0,1.7000000000000002,0.7000000000000001,c2,2.0,0.0,0,
4732,,349.9939676063846,1.9,-9.2,c1,5.0,0.0,0,52.17654020009887
4733,,95.0,-4.0,0.0,c2,2.0,0.0,1,11.833661651018495
4734,47.1,95.0,5.1000000000000005,6.0,c1,3.0,1.0,1,28.504994871806183
4735,50.1,68.0,5.1000000000000005,4.4,c3,4.0,0.0,0,31.966798769164477
4736,43.900000000000006,120.0,6.6000000000000005,1.6,c3,2.0,0.0,0,24.969717569454996
4737,57.400000000000006,93.0,4.5,2.6,c1,1.0,0.0,1,
4738,56.7,91.0,2.3000000000000003,6.6000000000000005,,3.0,0.0,1,39.31931910847676
4739,49.8,85.0,2.6,2.2,c1,2.0,0.0,1,31.57020843360313
4740,48.0,50.0,0.3,9.8,c5,2.0,1.0,1,
4741,49.3,93.0,5.4,6.5,c1,1.0,1.0,1,30.99238849191518
4742,49.3,116.0,-0.1,-5.6000000000000005,c4,4.0,0.0,1,31.056920117169703
4743,49.5,88.0,4.800000000000001,0.8,c3,4.0,1.0,0,31.29464274686813
4744,48.7,134.0,5.2,-0.1,c5,4.0,0.0,1,30.308008086348806
4745,52.2,138.0,6.2,7.4,c3,3.0,1.0,0,34.27204383133154
4746,56.2,135.0,0.4,3.7,c3,3.0,0.0,0,38.77890858345079
4747,40.3,32.0,6.300000000000001,11.2,c2,4.0,1.0,1,20.92765867161281
4748,-37.61867350217315,125.0,3.4000000000000004,-0.1,,5.0,0.0,1,
4749,36.2,70.0,4.3,4.1000000000000005,c1,,0.0,1,16.26333773464829
4750,57.1,157.0,3.7,7.1000000000000005,c5,4.0,0.0,0,
4751,52.2,87.0,5.5,9.8,c2,3.0,0.0,1,34.25290963871417
4752,54.2,103.0,3.0,-4.2,c2,3.0,1.0,1,
4753,38.7,84.0,-0.5,0.6000000000000001,c1,1.0,0.0,1,19.134515854728782
4754,64.4,99.0,-0.9,-7.5,c2,4.0,1.0,0,48.06453310592124
4755,45.3,48.0,5.2,0.4,c1,,1.0,0,26.52034182669178
4756,51.5,,6.1000000000000005,-1.8,c1,2.0,0.0,1,33.5138522640013
4757,57.0,192.0,0.5,-3.8,c2,3.0,1.0,0,39.68946194610535
4758,42.3,,-1.4,-9.0,c1,5.0,0.0,0,23.117182197835355
4759,45.8,48.0,1.9,-5.0,c3,4.0,0.0,0,27.083080773386
4760,51.6,118.0,5.4,-0.7000000000000001,c2,1.0,1.0,0,33.61254597140787
4761,73.0,101.0,5.2,4.3,c2,2.0,0.0,0,57.71725767918235
4762,52.6,61.0,5.300000000000001,3.2,c3,4.0,,1,34.71012268566822
4763,63.0,45.0,0.4,-8.200000000000001,c3,5.0,0.0,0,46.457250355676464
4764,59.8,125.0,-4.3,,c2,3.0,1.0,0,42.8510583067276
4765,53.1,77.0,4.5,0.2,c5,3.0,0.0,1,35.312090328450665
4766,42.2,104.0,2.7,-4.9,c1,2.0,1.0,1,23.09723805532389
4767,58.6,113.0,-0.2,0.7000000000000001,c3,1.0,1.0,0,41.53778249736412
4768,38.2,82.0,-0.4,-2.0,c3,3.0,1.0,0,
4769,63.0,110.0,4.7,-0.9,c1,3.0,1.0,0,46.40787611309383
4770,51.8,96.0,0.4,0.4,,3.0,0.0,1,33.800047773964295
4771,28.9,41.0,-1.0,-5.300000000000001,c1,2.0,0.0,0,8.147988074316416
4772,47.400000000000006,74.0,,-1.1,c1,1.0,1.0,0,28.935445144713448
4773,55.400000000000006,80.0,3.1,7.300000000000001,c1,2.0,0.0,1,37.885530388306464
4774,48.3,138.0,-1.5,-2.4000000000000004,c3,4.0,1.0,0,
4775,55.900000000000006,99.0,-1.8,-0.6000000000000001,c1,2.0,1.0,1,38.43505229894216
4776,43.400000000000006,28.0,3.1,-1.1,c1,4.0,,0,24.34978249058934
